121.641490,31.230109,16.9,333.5
121.641416,31.230257,16.9,333.5
121.641335,31.230415,17.8,332.7
121.641248,31.230517,13.6,319.6
121.641073,31.230455,16.4,250.3
121.640870,31.230382,20.6,250.3
121.640696,31.230320,15.0,250.3
121.640530,31.230257,15.0,249.2
121.640340,31.230183,15.8,248.7
121.640151,31.230114,16.7,250.2
121.639912,31.230104,21.7,267.4
121.639694,31.230110,17.8,271.6
121.639507,31.230115,17.8,271.6
121.639292,31.230108,18.3,268.1
121.639093,31.230047,16.1,253.0
121.638948,31.230018,14.2,258.8
121.638760,31.229905,17.5,238.7
121.638661,31.229808,11.7,225.9
121.638561,31.229712,13.1,225.9
121.638475,31.229609,14.4,220.0
121.638393,31.229506,13.1,218.4
121.638299,31.229378,15.6,216.4
121.638238,31.229255,11.4,206.6
121.638176,31.229133,11.4,206.6
121.638115,31.229011,13.9,206.6
121.638054,31.228888,12.8,206.6
121.637969,31.228717,17.8,206.6
121.637892,31.228604,13.6,214.1
121.637752,31.228464,20.6,225.0
121.637602,31.228337,20.0,229.8
121.637448,31.228216,17.5,231.8
121.637284,31.228106,17.5,236.1
121.637161,31.228033,13.3,239.3
121.637013,31.227945,16.9,239.3
121.636833,31.227909,17.2,258.7
121.636714,31.227886,11.7,258.7
